Variedad,Altura,Cantidad (L),Temperatura,pH,Tiempo de fermentación,Puntaje en taza,Categoria_Puntaje
9,1607.0,6.2,15.2,4.24,164.0,87.0,Muy bueno
2,1712.0,9.1,27.5,4.47,15.0,87.0,Muy bueno
6,1160.0,16.5,30.6,4.02,30.0,79.5,No especial
1,1715.0,64.1,28.4,4.15,15.0,83.5,Bueno
4,463.0,2.4,32.4,4.21,27.0,82.5,Bueno
9,1188.0,163.9,19.2,4.57,34.0,86.25,Muy bueno
3,1420.0,29.3,17.8,3.85,103.0,85.25,Muy bueno
10,1164.0,87.5,20.2,4.85,107.0,84.75,Bueno
2,976.0,9.9,13.9,4.14,41.0,76.25,No especial
2,1670.0,7.2,15.7,4.06,42.0,87.25,Muy bueno
9,1056.0,67.1,16.5,4.72,58.0,81.75,Bueno
2,1347.0,4.0,30.4,4.37,10.0,83.5,Bueno
8,1496.0,22.8,14.9,3.96,72.0,86.25,Muy bueno
9,1770.0,10.4,17.5,4.52,110.0,87.5,Muy bueno
3,1671.0,3.2,32.1,4.32,13.0,80.75,Bueno
5,1104.0,90.7,30.5,3.46,21.0,81.5,Bueno
4,1111.0,79.3,26.1,3.59,31.0,75.25,No especial
6,893.0,19.0,14.9,4.7,36.0,81.0,Bueno
2,1548.0,78.0,21.8,3.8,34.0,77.0,No especial
2,1720.0,38.2,31.1,3.67,27.0,74.25,No especial
2,1464.0,14.2,26.9,4.14,16.0,82.75,Bueno
2,1550.0,20.8,30.2,4.31,9.0,82.75,Bueno
5,1367.0,91.1,23.7,3.54,38.0,83.75,Bueno
5,1036.0,3.1,16.7,4.54,19.0,75.25,No especial
3,1159.0,3.9,28.7,3.69,60.0,72.5,No especial
8,982.0,85.9,22.6,4.17,31.0,82.25,Bueno
5,1848.0,18.4,25.1,4.09,24.0,86.25,Muy bueno
5,1010.0,2.4,31.0,4.2,17.0,76.75,No especial
2,1334.0,58.7,16.2,3.95,52.0,79.5,No especial
10,1164.0,159.7,20.6,5.11,62.0,85.25,Muy bueno
0,2072.0,8.0,23.9,4.19,9.0,83.75,Bueno
10,819.0,110.1,21.0,4.7,165.0,86.5,Muy bueno
9,1709.0,18.5,21.5,4.14,147.0,86.0,Muy bueno
10,803.0,102.6,21.9,4.35,142.0,86.0,Muy bueno
10,953.0,93.8,18.1,4.49,157.0,85.75,Muy bueno
7,1226.0,5.4,31.5,4.22,26.0,78.25,No especial
3,1594.0,18.0,16.3,4.06,41.0,85.75,Muy bueno
0,1968.0,12.2,25.2,4.46,10.0,85.25,Muy bueno
6,1731.0,13.5,15.8,3.96,55.0,87.0,Muy bueno
9,1119.0,15.7,18.0,4.67,88.0,86.75,Muy bueno
6,1012.0,4.5,20.0,4.77,25.0,81.5,Bueno
4,789.0,84.6,24.2,3.48,25.0,74.75,No especial
10,1173.0,49.6,15.6,4.54,157.0,85.5,Muy bueno
4,948.0,2.5,32.3,3.99,27.0,76.75,No especial
3,1509.0,7.4,14.9,4.02,36.0,86.25,Muy bueno
5,1322.0,181.8,29.0,4.52,12.0,76.75,No especial
10,1152.0,76.9,16.1,4.62,141.0,85.0,Bueno
4,1723.0,3.1,15.4,4.09,47.0,87.5,Muy bueno
7,1014.0,128.8,20.3,3.99,68.0,83.75,Bueno
0,1953.0,24.1,18.9,4.12,15.0,75.0,No especial
4,369.0,17.2,23.6,4.56,50.0,83.5,Bueno
8,1135.0,82.7,16.6,4.74,14.0,79.25,No especial
10,985.0,58.4,15.4,4.53,100.0,84.25,Bueno
10,913.0,81.6,20.9,4.55,159.0,86.0,Muy bueno
3,1476.0,20.4,25.0,3.85,33.0,77.0,No especial
2,1379.0,8.9,26.9,3.93,36.0,79.75,No especial
8,1594.0,31.0,16.8,4.06,98.0,86.0,Muy bueno
4,1504.0,6.6,32.8,4.22,10.0,78.75,No especial
7,1420.0,41.3,18.0,4.2,122.0,84.25,Bueno
2,1621.0,64.4,25.0,3.87,24.0,81.5,Bueno
3,1998.0,16.2,24.0,3.84,31.0,87.5,Muy bueno
2,1618.0,65.7,24.3,3.87,20.0,81.75,Bueno
3,1254.0,12.4,18.1,4.17,29.0,78.25,No especial
7,938.0,98.1,26.5,4.02,25.0,81.25,Bueno
0,2053.0,11.0,20.6,4.13,10.0,80.25,Bueno
10,1199.0,53.5,16.9,4.61,159.0,85.5,Muy bueno
4,1444.0,27.0,17.1,3.96,39.0,85.75,Muy bueno
4,1131.0,12.5,32.6,3.66,27.0,75.5,No especial
7,1180.0,92.2,22.2,3.57,44.0,85.0,Muy bueno
0,2090.0,5.3,24.9,4.16,11.0,87.0,Muy bueno
10,970.0,50.4,21.0,4.23,98.0,86.5,Muy bueno
5,1286.0,112.7,28.9,3.52,19.0,78.0,No especial
6,1095.0,5.3,24.9,4.42,24.0,79.5,No especial
0,2030.0,9.8,24.3,4.18,15.0,87.25,Muy bueno
1,1102.0,19.8,13.6,3.93,34.0,77.0,No especial
4,1389.0,5.3,29.4,3.89,29.0,73.75,No especial
1,1649.0,98.4,32.5,4.33,7.0,74.25,No especial
8,925.0,153.1,16.7,4.74,21.0,81.0,Bueno
5,815.0,153.3,27.7,4.46,15.0,78.75,No especial
10,1509.0,54.4,20.5,4.45,99.0,86.0,Muy bueno
10,1188.0,9.9,20.0,4.91,68.0,86.0,Muy bueno
3,1578.0,4.2,32.1,3.99,24.0,75.25,No especial
6,1135.0,2.5,26.0,4.36,20.0,77.75,No especial
9,1029.0,2.6,28.2,4.5,32.0,85.5,Muy bueno
1,1562.0,55.8,17.5,3.91,31.0,80.75,Bueno
1,2088.0,10.1,27.4,3.95,12.0,87.75,Muy bueno
1,2010.0,20.0,24.6,3.92,12.0,86.25,Muy bueno
10,933.0,103.1,20.0,4.5,112.0,85.75,Muy bueno
8,1074.0,39.4,23.3,4.69,24.0,81.25,Bueno
7,1023.0,13.1,25.2,4.55,29.0,81.75,Bueno
1,917.0,18.4,13.4,3.93,31.0,72.5,No especial
4,1123.0,70.3,29.2,3.57,20.0,76.5,No especial
9,742.0,105.9,25.8,4.33,57.0,83.75,Bueno
2,757.0,33.8,13.4,3.74,46.0,72.5,No especial
8,1021.0,67.9,23.9,4.53,34.0,80.25,Bueno
10,1078.0,125.1,22.9,4.9,30.0,82.5,Bueno
1,1231.0,97.6,18.2,3.97,17.0,77.25,No especial
3,775.0,2.8,32.6,4.13,32.0,77.0,No especial
2,1515.0,73.4,24.5,4.01,19.0,81.0,Bueno
7,975.0,12.3,18.6,4.37,28.0,80.25,Bueno
9,1117.0,85.2,18.9,4.86,58.0,83.25,Bueno
8,1235.0,2.4,32.3,4.24,14.0,82.25,Bueno
9,766.0,2.7,17.6,5.03,35.0,87.25,Muy bueno
6,1076.0,112.5,17.1,4.79,8.0,75.25,No especial
6,965.0,16.5,13.8,4.76,35.0,78.25,No especial
8,784.0,80.7,18.2,4.33,165.0,84.0,Bueno
7,1155.0,6.2,22.0,4.69,19.0,79.5,No especial
4,1090.0,72.8,31.5,3.47,24.0,76.25,No especial
10,1166.0,59.6,21.5,4.91,130.0,86.25,Muy bueno
10,1140.0,64.2,17.9,4.83,113.0,85.25,Muy bueno
2,988.0,3.1,26.4,4.44,30.0,87.0,Muy bueno
9,1531.0,27.8,16.1,4.18,99.0,86.5,Muy bueno
3,1806.0,47.0,24.3,3.56,23.0,86.25,Muy bueno
6,468.0,155.1,25.3,4.2,122.0,83.0,Bueno
5,1173.0,109.3,27.6,3.45,19.0,82.75,Bueno
6,1884.0,8.6,16.2,4.08,95.0,87.25,Muy bueno
7,891.0,39.6,29.1,4.63,47.0,83.5,Bueno
10,1218.0,83.5,16.8,4.66,131.0,85.5,Muy bueno
6,1056.0,53.6,15.7,4.62,34.0,78.5,No especial
1,1673.0,6.0,22.7,4.03,32.0,76.0,No especial
5,914.0,3.8,19.3,4.45,23.0,76.75,No especial
4,834.0,7.0,15.0,4.58,21.0,74.75,No especial
8,652.0,154.4,22.9,4.51,54.0,83.0,Bueno
6,1844.0,3.0,18.6,3.84,121.0,87.5,Muy bueno
4,1295.0,6.4,31.7,3.71,39.0,72.75,No especial
5,850.0,3.7,12.3,4.87,26.0,76.5,No especial
8,1078.0,4.0,31.4,3.98,29.0,80.75,Bueno
9,1631.0,26.5,19.2,4.24,141.0,84.75,Bueno
8,1024.0,90.8,19.3,4.61,42.0,81.75,Bueno
4,1160.0,85.3,15.3,3.74,43.0,81.75,Bueno
5,1226.0,18.1,32.0,3.67,26.0,78.0,No especial
9,867.0,87.7,21.9,4.04,159.0,86.25,Muy bueno
3,750.0,2.4,30.5,4.41,21.0,76.0,No especial
9,990.0,135.3,21.0,4.88,23.0,82.75,Bueno
3,1582.0,41.6,21.6,4.13,20.0,85.25,Muy bueno
4,847.0,2.4,30.6,4.61,8.0,77.0,No especial
10,1256.0,109.7,22.6,5.07,47.0,85.0,Bueno
3,959.0,6.7,33.0,3.91,22.0,75.75,No especial
2,1835.0,6.7,15.9,4.11,46.0,87.25,Muy bueno
10,1111.0,65.4,18.9,4.95,116.0,85.25,Muy bueno
10,1075.0,95.8,19.3,5.0,142.0,86.5,Muy bueno
3,1742.0,4.4,16.6,3.83,86.0,86.75,Muy bueno
2,1406.0,15.8,31.6,4.01,33.0,82.0,Bueno
9,985.0,3.7,19.3,4.85,60.0,87.5,Muy bueno
3,978.0,89.6,24.2,3.57,28.0,75.5,No especial
10,1110.0,81.8,19.7,4.82,101.0,85.25,Muy bueno
10,1147.0,72.6,20.3,4.87,56.0,87.25,Muy bueno
2,1859.0,49.0,30.5,4.07,12.0,81.25,Bueno
2,1160.0,82.6,15.6,3.82,42.0,75.75,No especial
2,1532.0,35.2,15.7,3.79,42.0,85.25,Muy bueno
4,1237.0,53.1,29.6,3.64,32.0,74.0,No especial
8,1019.0,118.0,23.6,4.71,36.0,82.5,Bueno
3,692.0,56.5,21.4,3.72,30.0,74.75,No especial
2,1533.0,52.4,24.2,4.1,26.0,79.0,No especial
6,1039.0,2.9,21.2,4.54,16.0,78.0,No especial
2,1533.0,80.0,24.0,3.8,24.0,77.25,No especial
1,988.0,67.8,23.3,3.93,38.0,79.5,No especial
10,1125.0,72.9,18.1,4.79,138.0,85.5,Muy bueno
7,1056.0,100.6,22.6,3.55,51.0,85.5,Muy bueno
3,1121.0,26.0,27.3,3.8,42.0,72.75,No especial
4,959.0,3.0,14.4,4.61,24.0,73.75,No especial
6,890.0,69.5,24.2,4.63,45.0,80.0,No especial
4,1119.0,136.4,21.3,3.51,38.0,75.75,No especial
4,940.0,46.5,16.8,4.44,27.0,76.75,No especial
10,1078.0,76.4,19.7,4.83,164.0,86.25,Muy bueno
6,1442.0,46.4,17.4,3.51,29.0,87.0,Muy bueno
2,1663.0,3.3,32.2,4.28,15.0,83.25,Bueno
2,1923.0,26.8,25.4,3.81,27.0,86.25,Muy bueno
9,1230.0,4.2,19.4,4.76,41.0,86.0,Muy bueno
9,1124.0,99.8,20.0,4.24,66.0,84.25,Bueno
4,1194.0,75.4,31.2,3.7,24.0,76.75,No especial
10,1175.0,48.6,19.1,4.02,117.0,87.0,Muy bueno
5,1411.0,63.2,21.6,3.78,64.0,85.75,Muy bueno
10,1058.0,45.5,16.3,4.6,155.0,85.75,Muy bueno
5,573.0,25.1,28.5,4.25,38.0,81.75,Bueno
8,1031.0,17.9,24.7,4.51,29.0,81.25,Bueno
2,880.0,48.3,31.6,3.89,19.0,79.5,No especial
5,1148.0,81.8,15.8,3.55,45.0,84.5,Bueno
10,1012.0,123.8,21.7,4.94,68.0,85.0,Bueno
7,1247.0,3.2,18.4,4.74,21.0,78.75,No especial
7,1810.0,25.7,21.8,3.83,83.0,87.25,Muy bueno
1,1393.0,10.5,18.6,3.88,42.0,80.5,Bueno
9,901.0,114.2,22.3,4.79,42.0,82.75,Bueno
1,1953.0,7.6,20.7,3.75,19.0,87.0,Muy bueno
9,1601.0,51.3,21.1,4.43,94.0,86.25,Muy bueno
6,1416.0,2.7,32.8,3.95,23.0,76.75,No especial
8,1415.0,16.0,20.4,4.36,63.0,85.5,Muy bueno
6,1198.0,132.6,27.5,3.49,24.0,77.5,No especial
3,780.0,17.5,22.9,4.11,30.0,73.75,No especial
1,1921.0,19.6,19.1,3.83,34.0,82.0,Bueno
7,1256.0,87.9,20.7,3.55,47.0,85.75,Muy bueno
3,818.0,36.5,26.8,4.37,20.0,74.5,No especial
3,908.0,2.5,32.0,4.58,12.0,80.25,Bueno
0,2074.0,7.9,27.4,3.96,11.0,87.0,Muy bueno
8,1093.0,116.5,21.2,4.02,32.0,84.25,Bueno
9,939.0,80.0,17.0,4.55,148.0,83.5,Bueno
9,1215.0,68.3,19.3,3.72,80.0,86.0,Muy bueno
3,1595.0,32.7,32.4,3.58,31.0,73.5,No especial
8,1284.0,72.7,21.6,3.47,43.0,87.25,Muy bueno
6,1105.0,2.7,31.8,4.02,25.0,79.5,No especial
3,528.0,27.6,31.8,3.94,39.0,77.5,No especial
2,1147.0,64.1,16.6,3.74,37.0,79.0,No especial
4,933.0,3.1,14.2,4.39,26.0,76.25,No especial
5,1064.0,89.2,30.7,3.51,25.0,79.25,No especial
0,2077.0,7.4,24.4,4.13,10.0,85.0,Bueno
2,1404.0,30.3,26.2,3.95,31.0,73.0,No especial
9,1069.0,140.1,18.8,4.68,38.0,85.0,Muy bueno
4,545.0,2.4,21.8,4.52,15.0,76.5,No especial
1,1817.0,12.3,22.4,4.16,20.0,83.5,Bueno
2,543.0,52.4,18.8,4.13,43.0,76.25,No especial
2,1533.0,3.7,33.0,4.13,12.0,75.5,No especial
6,1207.0,3.1,12.5,4.89,11.0,75.25,No especial
10,1141.0,77.1,18.8,4.78,124.0,85.0,Muy bueno
5,1368.0,4.5,22.4,4.27,27.0,83.25,Bueno
9,1579.0,27.6,16.1,4.11,141.0,86.0,Muy bueno
10,1083.0,80.9,17.6,4.52,150.0,85.0,Bueno
4,781.0,2.5,24.2,4.34,18.0,74.25,No especial
4,1410.0,30.4,18.3,4.0,52.0,85.0,Muy bueno
5,985.0,14.1,32.6,3.81,37.0,78.5,No especial
8,819.0,146.1,22.6,4.76,23.0,82.25,Bueno
1,1939.0,21.3,23.7,3.98,25.0,86.25,Muy bueno
7,1880.0,4.1,17.8,4.0,123.0,87.0,Muy bueno
2,1799.0,33.8,20.9,4.15,15.0,85.5,Muy bueno
1,1723.0,31.3,27.3,4.06,22.0,84.5,Bueno
9,828.0,107.7,20.0,4.62,109.0,85.0,Muy bueno
7,1010.0,7.8,16.4,4.71,30.0,83.75,Bueno
6,974.0,6.7,13.0,4.74,28.0,76.5,No especial
7,1012.0,3.4,29.8,4.79,26.0,84.5,Bueno
3,1515.0,12.1,22.9,3.92,47.0,81.5,Bueno
3,1363.0,14.6,25.9,3.89,28.0,73.25,No especial
6,1063.0,101.4,18.9,3.91,39.0,82.5,Bueno
6,1032.0,9.8,17.3,4.5,27.0,81.75,Bueno
3,927.0,3.0,30.9,4.21,21.0,76.25,No especial
3,1027.0,87.2,14.2,3.68,53.0,81.0,Bueno
4,1206.0,24.0,13.3,3.63,46.0,86.25,Muy bueno
10,1150.0,154.7,22.0,5.1,74.0,85.75,Muy bueno
10,987.0,66.8,17.8,4.73,92.0,85.25,Muy bueno
3,890.0,11.4,32.5,3.73,27.0,76.25,No especial
4,1613.0,60.0,31.4,3.89,15.0,82.5,Bueno
3,1742.0,40.3,26.2,4.31,12.0,86.0,Muy bueno
10,1201.0,60.7,20.0,4.7,163.0,86.0,Muy bueno
1,1904.0,6.4,19.1,3.97,45.0,87.25,Muy bueno
4,1225.0,17.0,23.8,4.21,20.0,81.0,Bueno
3,1366.0,10.0,30.8,3.88,28.0,74.25,No especial
10,1211.0,75.5,18.1,4.86,135.0,85.75,Muy bueno
10,1139.0,74.6,20.0,4.67,119.0,85.5,Muy bueno
1,2000.0,23.1,26.0,4.02,8.0,85.75,Muy bueno
2,1296.0,4.8,27.6,4.3,12.0,82.0,Bueno
9,1701.0,36.1,21.3,4.18,119.0,87.25,Muy bueno
9,807.0,97.2,20.6,4.44,146.0,84.5,Bueno
10,1223.0,30.7,16.8,4.92,111.0,85.75,Muy bueno
3,843.0,2.4,19.2,4.78,8.0,83.5,Bueno
5,951.0,48.8,28.7,3.8,37.0,78.75,No especial
3,1842.0,9.8,33.0,3.97,12.0,73.25,No especial
6,1178.0,107.0,24.0,3.42,29.0,78.25,No especial
9,942.0,101.4,19.3,4.66,45.0,83.25,Bueno
2,1580.0,22.1,33.0,3.78,20.0,75.0,No especial
6,1420.0,60.7,20.5,3.49,37.0,86.0,Muy bueno
1,1981.0,24.8,27.0,4.2,15.0,83.75,Bueno
3,1412.0,16.8,14.0,3.84,49.0,85.5,Muy bueno
2,1322.0,4.4,26.2,4.7,7.0,86.5,Muy bueno
4,750.0,117.5,31.2,3.64,25.0,78.75,No especial
2,890.0,3.1,33.0,3.64,28.0,73.0,No especial
2,1414.0,49.4,22.8,4.16,26.0,80.0,No especial
2,1319.0,40.6,19.9,3.88,41.0,73.25,No especial
9,1089.0,101.6,19.8,4.26,119.0,85.25,Muy bueno
3,1624.0,12.0,19.7,4.29,24.0,86.5,Muy bueno
0,2109.0,6.9,27.7,4.42,7.0,87.5,Muy bueno
5,924.0,43.0,17.3,4.6,16.0,76.25,No especial
3,1379.0,6.2,32.0,4.08,22.0,78.5,No especial
2,1540.0,15.5,32.0,4.24,14.0,82.25,Bueno
10,1245.0,121.4,18.9,4.77,93.0,85.5,Muy bueno
6,1626.0,44.9,20.2,4.2,51.0,85.0,Muy bueno
2,996.0,30.5,13.6,4.03,37.0,79.75,No especial
5,1827.0,3.2,17.7,3.87,139.0,87.25,Muy bueno
1,1103.0,63.3,14.0,3.88,56.0,76.75,No especial
6,943.0,16.8,14.7,4.61,32.0,82.5,Bueno
3,1675.0,5.6,17.6,4.14,31.0,86.25,Muy bueno
7,979.0,84.4,22.1,4.57,21.0,77.75,No especial
10,1080.0,19.7,21.2,4.47,65.0,85.5,Muy bueno
8,942.0,61.1,15.4,4.41,77.0,82.0,Bueno
4,1657.0,73.2,30.4,3.52,22.0,74.25,No especial
1,1407.0,85.2,18.8,3.98,19.0,78.75,No especial
8,1332.0,55.8,17.2,3.48,51.0,86.5,Muy bueno
5,1077.0,118.5,23.5,3.56,21.0,80.5,Bueno
7,1724.0,46.6,20.3,3.7,80.0,86.75,Muy bueno
9,1055.0,7.2,22.0,4.72,29.0,83.25,Bueno
10,1024.0,81.1,19.5,4.69,91.0,84.5,Bueno
4,1329.0,85.8,19.9,3.56,36.0,84.25,Bueno
3,1620.0,86.6,30.7,3.81,18.0,81.25,Bueno
10,1112.0,53.0,16.1,4.67,159.0,85.5,Muy bueno
2,1647.0,80.3,30.7,4.09,16.0,79.25,No especial
4,959.0,22.2,30.3,3.76,25.0,74.75,No especial
1,1519.0,39.7,16.4,3.91,24.0,80.25,Bueno
5,896.0,7.5,13.6,4.59,30.0,77.25,No especial
8,1313.0,45.7,17.1,4.29,47.0,85.0,Muy bueno
10,1058.0,78.4,19.0,4.9,82.0,84.0,Bueno
4,1472.0,77.6,23.7,3.75,24.0,83.75,Bueno
9,1015.0,71.8,22.1,4.56,74.0,83.5,Bueno
10,1124.0,68.9,17.5,4.74,164.0,86.25,Muy bueno
4,1083.0,7.8,30.5,3.91,26.0,74.0,No especial
6,1041.0,19.6,23.1,4.38,67.0,84.0,Bueno
2,1836.0,3.2,17.8,3.9,62.0,87.5,Muy bueno
7,948.0,39.9,18.4,4.57,20.0,78.25,No especial
3,1344.0,16.1,31.8,3.75,30.0,73.75,No especial
4,1339.0,2.4,27.6,4.58,12.0,73.75,No especial
1,1843.0,25.4,22.6,4.09,18.0,86.25,Muy bueno
2,1744.0,49.3,22.1,3.72,32.0,79.25,No especial
8,972.0,100.6,22.6,4.1,39.0,82.75,Bueno
4,1228.0,51.8,31.7,3.56,21.0,74.25,No especial
5,1908.0,10.5,20.8,3.88,111.0,87.25,Muy bueno
1,1535.0,23.1,17.3,4.04,24.0,80.25,Bueno
4,1443.0,2.6,31.5,4.34,16.0,74.25,No especial
10,1145.0,63.3,18.0,4.85,149.0,86.25,Muy bueno
10,1125.0,124.3,24.4,5.16,33.0,86.75,Muy bueno
2,1793.0,9.1,17.0,4.03,39.0,87.0,Muy bueno
3,1266.0,109.7,22.0,3.77,44.0,73.75,No especial
8,889.0,80.5,24.0,4.28,144.0,85.5,Muy bueno
4,1140.0,2.6,26.2,4.25,24.0,73.0,No especial
4,1167.0,9.4,17.6,4.65,12.0,73.75,No especial
9,1404.0,23.2,21.1,4.68,110.0,86.75,Muy bueno
4,963.0,2.6,20.1,4.43,22.0,74.5,No especial
8,862.0,96.4,25.3,4.36,38.0,80.75,Bueno
9,1142.0,78.5,16.6,4.62,52.0,82.25,Bueno
5,1172.0,81.0,30.1,3.78,20.0,80.0,Bueno
10,1080.0,54.6,19.0,5.0,134.0,86.5,Muy bueno
7,1199.0,74.1,19.9,3.75,40.0,84.25,Bueno
0,2064.0,16.4,30.3,4.65,6.0,86.5,Muy bueno
3,1893.0,21.8,20.2,3.56,33.0,87.5,Muy bueno
6,1488.0,50.9,17.5,3.47,25.0,86.5,Muy bueno
10,1052.0,47.3,18.0,4.56,161.0,84.5,Bueno
9,960.0,73.8,21.0,4.4,156.0,84.75,Bueno
9,1056.0,35.9,20.5,4.73,42.0,83.75,Bueno
9,873.0,78.0,23.4,4.41,110.0,84.75,Bueno
3,1436.0,26.0,28.2,3.88,31.0,71.25,No especial
8,1164.0,9.8,31.9,4.23,40.0,85.0,Bueno
8,971.0,23.7,30.2,4.09,38.0,82.0,Bueno
5,1518.0,6.8,32.8,3.72,25.0,76.0,No especial
1,1900.0,27.1,27.7,4.59,7.0,87.0,Muy bueno
5,840.0,110.0,19.4,4.24,69.0,82.25,Bueno
10,1114.0,83.4,18.7,4.77,87.0,83.75,Bueno
4,1407.0,31.7,16.3,4.15,41.0,84.5,Bueno
7,1164.0,88.0,23.0,3.42,26.0,85.5,Muy bueno
4,1164.0,78.4,17.8,3.62,33.0,78.5,No especial
2,1345.0,74.0,17.3,3.81,33.0,81.5,Bueno
2,1533.0,12.7,31.7,3.96,28.0,74.0,No especial
5,1032.0,81.9,23.1,3.74,39.0,79.5,No especial
10,1027.0,69.7,15.4,4.57,123.0,84.0,Bueno
6,1240.0,113.2,22.5,3.57,31.0,85.0,Bueno
6,1465.0,82.0,22.0,3.55,27.0,85.0,Muy bueno
9,1029.0,61.9,19.3,4.8,41.0,82.0,Bueno
8,1352.0,76.0,21.2,3.59,102.0,86.5,Muy bueno
9,828.0,112.4,21.5,4.53,112.0,83.75,Bueno
2,1615.0,23.3,25.3,4.14,19.0,83.5,Bueno
2,1667.0,12.1,31.7,4.06,18.0,80.5,Bueno
5,1205.0,3.5,30.4,4.14,29.0,76.5,No especial
5,1269.0,92.2,16.8,3.61,44.0,84.0,Bueno
2,719.0,10.0,20.0,3.98,33.0,73.0,No especial
2,1267.0,21.2,22.5,3.94,60.0,72.0,No especial
4,1381.0,98.3,31.9,3.54,20.0,74.5,No especial
10,1067.0,115.0,20.4,4.96,38.0,83.5,Bueno
2,682.0,4.2,12.4,4.41,41.0,73.0,No especial
7,1146.0,8.4,13.9,4.83,23.0,78.5,No especial
9,1702.0,40.6,19.0,4.67,83.0,86.75,Muy bueno
4,1113.0,46.3,27.7,3.74,30.0,75.0,No especial
5,1189.0,2.6,30.4,4.01,23.0,74.25,No especial
1,1307.0,50.2,14.6,3.92,59.0,75.0,No especial
6,566.0,97.8,28.2,4.25,107.0,82.0,Bueno
5,1596.0,32.8,17.8,3.48,27.0,87.0,Muy bueno
9,1456.0,20.1,24.0,4.0,61.0,87.25,Muy bueno
3,1061.0,60.5,21.4,3.72,33.0,75.25,No especial
2,1392.0,43.4,18.3,4.09,29.0,81.5,Bueno
2,1595.0,2.7,19.7,4.27,20.0,87.0,Muy bueno
5,1402.0,5.4,32.2,3.74,41.0,76.5,No especial
7,992.0,7.3,28.8,4.7,30.0,83.75,Bueno
1,1841.0,10.0,21.7,3.92,28.0,85.25,Muy bueno
10,1310.0,8.1,22.9,4.64,46.0,86.0,Muy bueno
8,1720.0,15.7,19.6,4.68,35.0,86.5,Muy bueno
6,935.0,86.5,24.2,4.14,23.0,79.5,No especial
10,945.0,79.1,19.0,4.71,152.0,85.0,Bueno
10,1042.0,59.0,17.9,4.68,164.0,86.0,Muy bueno
4,1003.0,93.9,17.0,3.66,38.0,80.5,Bueno
1,1681.0,51.0,32.4,4.17,9.0,77.0,No especial
4,1403.0,57.8,26.2,3.81,36.0,80.5,Bueno
4,1404.0,4.5,32.7,4.15,25.0,74.25,No especial
2,1062.0,7.2,15.5,4.05,49.0,71.75,No especial
9,1136.0,25.6,22.8,4.83,22.0,83.0,Bueno
6,1502.0,9.7,14.6,3.99,47.0,87.25,Muy bueno
10,1127.0,83.1,19.5,4.79,132.0,85.25,Muy bueno
3,1265.0,75.9,15.1,3.86,39.0,83.0,Bueno
1,1227.0,45.1,13.0,3.78,44.0,81.5,Bueno
10,1141.0,70.7,18.2,4.87,131.0,85.0,Bueno
4,924.0,21.5,22.6,4.2,28.0,74.75,No especial
4,1552.0,75.2,30.0,3.62,36.0,74.75,No especial
5,1122.0,3.6,16.0,4.58,17.0,75.25,No especial
1,1236.0,47.5,15.3,3.87,31.0,80.75,Bueno
6,580.0,59.2,27.1,4.27,45.0,81.5,Bueno
4,1144.0,92.4,30.0,3.5,29.0,78.25,No especial
6,980.0,33.8,17.1,4.18,38.0,78.75,No especial
3,1745.0,49.7,26.8,3.57,21.0,79.5,No especial
2,1917.0,12.8,21.1,3.58,30.0,87.5,Muy bueno
3,1736.0,3.6,16.8,4.09,37.0,87.0,Muy bueno
6,664.0,81.9,18.8,4.56,50.0,82.75,Bueno
0,2092.0,7.0,24.0,4.29,9.0,80.75,Bueno
9,1015.0,80.6,16.7,4.66,54.0,81.0,Bueno
8,1109.0,78.6,19.6,4.55,50.0,84.5,Bueno
0,1726.0,71.7,22.0,4.04,16.0,74.25,No especial
7,962.0,20.6,26.3,4.21,29.0,79.25,No especial
1,1856.0,31.9,24.4,3.93,14.0,85.5,Muy bueno
9,903.0,159.8,23.1,4.91,27.0,83.25,Bueno
10,1205.0,52.4,18.6,4.78,155.0,86.0,Muy bueno
4,1741.0,30.5,22.2,3.73,25.0,87.5,Muy bueno
1,1930.0,5.6,21.7,4.31,28.0,87.25,Muy bueno
9,940.0,111.3,18.9,4.6,78.0,83.25,Bueno
9,1170.0,18.7,24.0,4.91,21.0,82.75,Bueno
10,1057.0,68.0,18.5,4.68,155.0,85.5,Muy bueno
1,1939.0,36.4,27.5,3.81,16.0,83.5,Bueno
9,1538.0,30.5,18.8,4.07,82.0,87.0,Muy bueno
10,1046.0,84.1,21.0,4.87,109.0,85.75,Muy bueno
0,2054.0,9.0,23.0,4.17,11.0,82.75,Bueno
6,1162.0,4.3,14.6,4.84,13.0,84.25,Bueno
2,537.0,137.9,31.1,3.82,29.0,78.0,No especial
3,1243.0,51.8,14.8,3.83,44.0,83.25,Bueno
9,1097.0,10.0,19.2,4.56,75.0,86.25,Muy bueno
9,1167.0,76.9,21.4,3.56,61.0,86.75,Muy bueno
9,1039.0,76.5,16.8,4.44,147.0,84.25,Bueno
9,1527.0,44.2,19.4,3.77,69.0,87.0,Muy bueno
3,1656.0,18.0,16.1,4.37,19.0,84.75,Bueno
9,747.0,91.1,20.6,4.31,153.0,84.5,Bueno
10,1155.0,72.6,16.7,4.73,148.0,85.5,Muy bueno
0,1961.0,19.1,22.2,3.91,33.0,77.75,No especial
0,1898.0,77.0,25.5,4.1,7.0,75.75,No especial
5,1100.0,2.7,30.3,4.41,17.0,78.25,No especial
6,1470.0,70.2,21.5,3.83,39.0,84.75,Bueno
